TIC ID,TOI,Previous CTOI,Master,SG1A,SG1B,SG2,SG3,SG4,SG5,ACWG,TESS Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,Planet Name,Planet Num,Source,RA,Dec,PM RA (mas/yr),PM RA err (mas/yr),PM Dec (mas/yr),PM Dec err (mas/yr),Epoch (BJD),Epoch (BJD) err,Period (days),Period (days) err,Duration (hours),Duration (hours) err,Depth (mmag),Depth (mmag) err,Depth (ppm),Depth (ppm) err,Planet Radius (R_Earth),Planet Radius (R_Earth) err,Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,Sectors,Date TOI Created (UTC),Date TOI Modified (UTC),Comments
320417762,692.01,,3,4,3,3,1,4,4,,PC,,9.0188,0.007,,1,qlp,52:01.0,14:57.4,-5.013,0.137,-4.75,0.073,2458491.741,.00966.0,1.03604,0.00068,1.855,0.435,0.148429,0.001496,136.699,136.699,,,17627.1,3210,11,481.966,19.0405,9622,136.872,3.95082,0.0686404,2.74287,0.128362,7,5/2/19 15:06,6/17/19 14:58,low S/N transit
458589703,693.01,,3,5,5,3,1,4,4,,PC,,11.2248,0.006,,1,qlp,17:06.0,14:55.8,-79.27,0.071,59.066,0.047,2458506.494,0,0,0,4.029,0.127,55.585618,1.110831,49907.8,49907.8,16.2959,2.34278,128.354,937,28,114.765,0.543,4654.24,138.775,4.59106,0.100751,0.721309,0.0605025,7,5/2/19 15:06,6/17/19 14:58,single transit
55383975,694.01,,1,4,1,3,2,4,4,,PC,,11.2595,0.006,,1,spoc,09:32.1,-64:01:33.9,6.468,0.044,25.987,0.054,2458366.771,.001654.0,48.05216,0.001034,4.453456,0.068306,16.23514,0.186393,14841.87401,14841.87401,12.403848,1.909471,10.448388,458.545115,85.15859,223.882,1.248,5354.96,107.064,4.37106,0.0776823,1.0417,0.0505779,"1,4,5,6",4/30/19 13:04,7/31/19 10:32,likely gas giant
55559618,695.01,,5,5,5,5,5,5,5,,PC,FP,10.749,0.006,,1,spoc,52:33.2,-64:55:43.93,-21.123,0.049,106.744,0.052,2458346.417,.005472.0,21.37511,0.001372,4.37398,0.701032,0.838418,0.086538,771.913015,771.913015,2.993302,3.404871,43.716688,655.815329,9.781613,144.045,0.5405,5468,124.353,4.6018,0.0781844,0.811463,0.0419397,"1,2,3,4,5,6",4/30/19 13:04,9/12/19 16:45,GAIA Rstar = 0.855 R_solar
77156829,696.01,,1,4,1,1,3,4,4,,PC,,10.4276,0.007,,2,spoc,32:43.0,-39:47:27.15,239.41,0.041,-967.772,0.051,2458411.474,.001021.0,0.860233,0.000033,0.54654,0.217799,0.696466,0.080529,641.263125,641.263125,1.071212,0.403654,102.441943,811.407843,9.965629,19.8782,0.0094,3563,157,4.88565,0.000948349,0.33819,0.0104196,"4,5",4/30/19 13:04,8/22/19 12:01,
77156829,696.02,,1,4,1,1,3,4,4,,PC,,10.4276,0.007,,2,spoc,32:43.0,-39:47:27.15,239.41,0.041,-967.772,0.051,2458414.759,.003208.0,14.775648,0.001527,1.421274,1.192938,1.140099,0.215253,1049.518715,1049.518715,1.175902,3.022455,2.311554,314.48196,7.61566,19.8782,0.0094,3563,157,4.88565,0.000948349,0.33819,0.0104196,"4,5",4/30/19 13:04,8/22/19 12:01,
77253676,697.01,,1,4,1,1,4,4,4,,PC,,9.3553,0.006,,1,spoc,38:49.0,-36:40:52.77,28.168,0.037,25.051,0.047,2458418.929,.005496.0,8.607221,0.001586,3.316829,0.619807,0.506636,0.04987,466.519878,466.519878,2.234043,1.949939,125.289328,853.29317,9.783715,93.7714,0.2132,5519,124.501,4.45295,0.0823976,0.968149,0.0515628,"4,5",4/30/19 13:04,8/22/19 12:01,possible super-Earth
141527579,698.01,,1,4,1,1,1,4,4,,PC,,12.1293,0.007,,1,spoc,50:57.4,-76:37:10.6,158.696,0.048,157.834,0.055,2458328.944,.003179.0,15.086964,0.000707,2.180748,0.451272,2.179407,0.213158,2005.294512,2005.294512,1.958691,0.764335,3.143893,339.61485,10.528213,63.3731,0.13315,3526,157,4.76216,0.00716134,0.471842,0.014121,"1,2,3,4,5",4/30/19 13:04,6/13/19 4:18,
149302744,699.01,,1,4,1,1,2,4,4,,PC,,9.8106,0.006,,2,spoc,33:31.7,-62:06:32.48,-8.356,0.054,23.462,0.059,2458332.573,.004187.0,14.800921,0.000874,3.568578,0.691251,0.408578,0.0476,376.243025,376.243025,2.689871,1.847615,195.330002,953.480879,8.646706,193.29,0.894,6138.6,118.272,4.19878,0.0785324,1.41864,0.0618693,"1,2,3,4,5,6",4/30/19 13:04,7/31/19 10:32,some activity in difference image sector to sector on 149302756
149302744,699.02,,1,4,1,1,2,4,4,,PC,,9.8106,0.006,,2,spoc,33:31.7,-62:06:32.48,-8.356,0.054,23.462,0.059,2458358.896,.007484.0,33.621112,0.004027,5.121985,1.338506,0.358062,0.04887,329.732519,329.732519,2.481645,2.995269,65.414069,725.333174,7.619083,193.29,0.894,6138.6,118.272,4.19878,0.0785324,1.41864,0.0618693,"1,2,3,4,5,6",4/30/19 13:04,7/31/19 10:32,some activity in difference image sector to sector on 149302756
150428135,700.01,,1,4,1,2,1,4,4,,PC,,10.9102,0.007,,2,spoc,28:23.0,-65:34:43.01,-102.75,0.051,161.805,0.06,2458340.088,.001371.0,16.051165,0.000225,1.249503,0.190612,2.939758,0.164263,2703.954727,2703.954727,5.467473,1.100926,8.484332,435.285468,15.301817,31.1265,0.0206,3494,157,4.80892,0.0046511,0.419457,0.0125728,"1,3,4,5,6",4/30/19 13:04,6/13/19 4:18,GAIA plx = 32.098 indicating an M dwarf
150428135,700.02,,1,4,1,2,1,4,4,,PC,,10.9102,0.007,,2,spoc,28:23.0,-65:34:43.01,-102.75,0.051,161.805,0.06,2458330.474,.006936.0,37.424812,0.002622,3.282715,1.373078,0.783602,0.127886,721.463501,721.463501,2.685352,4.54048,2.744186,328.263913,7.38723,31.1265,0.0206,3494,157,4.80892,0.0046511,0.419457,0.0125728,"1,3,4,5,6",4/30/19 13:04,6/13/19 4:18,roughly 2:1 period ratio but not close enough; GAIA parallax indicates M dwarf host; low SNR
150428135,700.03,,1,4,1,2,1,4,4,,PC,,10.9102,0.007,,3,spoc,28:23.0,-65:34:43.01,-102.75,0.051,161.805,0.06,2458331.359,.003625.0,9.976745,0.000263,1.973866,0.980339,0.64905,0.090921,597.61823,597.61823,2.452109,5.359644,15.994643,510.050748,8.204835,31.1265,0.0206,3494,157,4.80892,0.0046511,0.419457,0.0125728,"1,3,4,5,6,7,8,9",5/20/19 19:31,8/5/19 12:00,very shallow; low SNR
219239945,701.01,,5,5,5,5,5,5,5,,PC,FP,10.966,0.006,,1,spoc,18:05.2,-53:48:04.57,42.013,0.034,36.099,0.04,2458389.367,.005664.0,13.697384,0.002108,4.783848,0.424539,1.153606,0.092672,1061.94658,1061.94658,4.211945,0.685604,96.893803,800.191162,12.751473,217.621,0.8895,5767,126.661,4.45723,0.076608,0.992741,0.0464221,"3,4,5",4/30/19 13:04,9/12/19 16:45,transits in close proximity to some but not all momentum dumps
237914496,702.01,,1,4,1,1,4,4,4,,PC,,11.8371,0.006,,1,spoc,44:42.0,-65:11:54.02,-24.797,0.039,178.787,0.048,2458326.818,.002499.0,3.568089,0.000159,1.409949,0.467156,1.099289,0.114599,1011.970124,1011.970124,2.174377,1.551807,63.446767,719.817039,9.196624,84.4039,0.17925,3980,124.109,4.707,0.12539,0.577735,0.0594221,"1,2,3,4",4/30/19 13:04,8/16/19 12:00,
237928815,703.01,,1,4,1,1,4,4,4,,PC,,10.2036,0.006,,2,spoc,52:00.0,-59:52:56.79,28.775,0.055,32.674,0.058,2458356.925,.002918.0,8.672898,0.000512,2.830063,0.502227,0.767111,0.075372,706.285402,706.285402,2.313787,1.498072,83.725132,771.496055,9.732352,120.984,0.5465,5433,126.678,,,,,"2,4",4/30/19 13:04,8/22/19 12:01,
237928815,703.02,,1,4,1,1,4,4,4,,PC,,10.2036,0.006,,2,spoc,52:00.0,-59:52:56.79,28.775,0.055,32.674,0.058,2458370.312,.0041.0,45.11997,0.005924,3.672899,0.842137,0.914442,0.127447,841.877384,841.877384,2.479501,2.229857,9.287877,445.244805,7.428361,120.984,0.5465,5433,126.678,,,,,"2,4",4/30/19 13:04,8/22/19 12:01,only two transits
260004324,704.01,TIC 260004324.01,1,4,1,1,1,4,4,,PC,,10.1428,0.007,,1,spoc,04:21.6,-55:18:41.54,681.726,0.05,342.132,0.059,2458327.418,.001957.0,3.81426,0.000099,1.465153,0.554088,0.516731,0.053533,475.813208,475.813208,1.116355,1.7255,25.239659,571.663707,10.778132,29.8424,0.0239,3596,157,4.73385,0.00820487,0.504068,0.0149315,"1,2,3,4,5",4/30/19 13:04,6/13/19 4:18,
391904697,705.01,,1,4,1,2,1,4,4,,PC,,11.4994,0.006,,1,spoc,05:54.5,-72:33:31.55,-12.103,0.04,22.769,0.033,2458352.129,.007245.0,47.024273,0.005561,5.87434,0.790289,1.342921,0.162454,1236.111765,1236.111765,2.533646,1.172353,5.76613,395.221772,8.048983,191.058,0.6585,5249.18,104.653,4.50544,0.0781513,0.877877,0.0440101,"1,2,3,4,5,6",4/30/19 13:04,6/16/19 12:00,marginal
219345200,706.01,,3,5,5,3,2,4,4,,PC,,8.3643,0.006,,1,spoc,59:00.6,-49:44:10.24,64.586,0.119,-27.388,0.12,2458434.908,.002932.0,0,0,4.430998,0.450059,0.64084,0.056318,590.061369,590.061369,3.965048,1.244755,98.606676,803.704368,44.79472,94.697,0.53915,5709.6,105.373,4.09558,0.0694931,1.4981,0.0624095,"4,5,6",4/30/19 13:04,7/31/19 10:32,single transit
167342439,707.01,,1,4,1,1,1,4,4,,PC,,10.0906,0.006,,1,spoc,34:55.1,-67:32:14.19,-14.99,0.048,-11.318,0.052,2458345.517,.005912.0,52.80913,0.008226,5.779867,0.887378,0.711106,0.083438,654.738752,654.738752,2.644564,1.726623,9.923115,452.670039,8.542225,130.959,0.4145,5409.22,107.287,4.39313,0.0723827,1.02101,0.0503342,"1,2,3,4,5,6",4/30/19 13:04,6/13/19 4:18,only two transits
391821647,708.01,,5,5,5,5,5,5,5,,PC,FP,10.8623,0.006,,1,spoc,31:03.6,-70:21:25.84,6.515,0.046,23.14,0.053,2458325.574,.004267.0,1.996071,0.000106,5.910879,0.409116,0.383079,0.039293,352.76672,352.76672,1.947951,0.430095,1373.182266,1552.572166,9.086427,214.756,1.1995,6952,133.255,4.6722,0.0895348,0.941576,0.0378015,"1,2,3,4,5,6",4/30/19 13:04,9/12/19 16:45,large scatter in centroid from sector to sector; very crowded field; possible secondary
396720998,709.01,,1,4,1,3,1,4,4,,PC,,13.987,0,,1,spoc,22:37.3,-54:08:49.84,8.37,0.114,-0.758,0.143,2458392.819,.00158.0,32.379584,0.001156,4.147055,0.09237,66.736581,2.00952,59615.70453,59615.70453,3.920874,0.066923,4851.409707,2128.564123,45.851597,1350.32,112.465,50000,15000,5.8024,0.554287,0.147,0.111,"3,4,5",4/30/19 13:04,6/16/19 12:00,Gaia DR2 Teff = 8583 K so planet might be too big; host is apparently a hot subdwarf.
309402106,710.01,,1,4,1,3,1,4,4,,PC,,8.488401,0.006,,1,spoc,18:59.7,-65:16:41.12,-13.07,0.064,12.778,0.05,2458343.943,.000563.0,216.245,0,1.148164,0.04312,6.000269,0.219001,5511.209,5511.209,18.899661,11.109354,72.210059,743.479803,20.322777,157.721,0.7265,7458,134.619,4.2796,0.0808169,1.56939,0.0534046,"1,5,8,9",5/20/19 19:32,6/16/19 12:00,v-shaped; period is 216.245 d or an integer of that e.g. P/2 P/3 P/4; two events; probably will be an EB.
38510224,711.01,,1,4,1,2,2,4,4,,PC,,11.7481,0.006,,1,spoc,10:03.9,-61:56:33.6,5.702,0.04,-47.955,0.053,2458329.908,.005331.0,18.383334,0.000862,2.928908,0.621668,1.279551,0.149507,1177.815437,1177.815437,2.391317,2.379363,10.690797,461.181916,8.19273,118.28,0.3065,4356,167.807,4.60376,0.130472,0.681407,0.078794,"1,2,3,4,5,7,8",5/20/19 19:32,7/31/19 10:32,low SNR; period was listed as 9.2 d in previous dv reports; but 18.4 d seems more accurate.
150151262,712.01,,1,4,1,1,1,4,4,,PC,,9.9059,0.006,,3,spoc,11:44.7,-65:49:33.02,-2.929,0.047,31.003,0.045,2458385.542,.002614.0,9.531637,0.000243,2.12038,0.173636,1.001441,0.081437,921.936218,921.936218,3.140625,0.522923,33.704785,614.529365,12.299,58.6212,0.0796,4504,160.875,4.5741,0.121795,0.720461,0.0754372,"3,4,6,7,9",5/20/19 19:32,6/13/19 4:18,
150151262,712.02,,1,4,1,2,1,4,4,,PC,,9.9059,0.006,,3,spoc,11:44.7,-65:49:33.02,-2.929,0.047,31.003,0.045,2458429.402,.002701.0,51.705353,0.00388,4.825115,0.259357,1.999387,0.187951,1839.809288,1839.809288,3.77764,0.71985,3.536179,349.746443,10.352905,58.6212,0.0796,4504,160.875,4.5741,0.121795,0.720461,0.0754372,"3,4,6,7,9",5/20/19 19:32,6/16/19 12:00,two events; but note that the second transit is near a moment dump
150151262,712.03,,1,4,1,2,1,4,4,,PC,,9.9059,0.006,,3,spoc,11:44.7,-65:49:33.02,-2.929,0.047,31.003,0.045,2458417.121,.005172.0,53.746482,0.005896,5.592988,0.414857,1.692398,0.185225,1557.541816,1557.541816,3.263156,1.020019,3.358264,345.261745,8.504271,58.6212,0.0796,4504,160.875,4.5741,0.121795,0.720461,0.0754372,"3,4,6,7,9",5/20/19 19:32,6/16/19 12:00,first transit is momentum dump; second is likely a single transit
167600516,713.01,,1,4,1,2,1,4,4,,PC,,10.6925,0.006,,2,spoc,48:05.1,-65:37:27.32,-19.099,0.045,-124.999,0.038,2458346.707,.004352.0,36.000166,0.001307,4.366052,0.559388,1.210406,0.103894,1114.203536,1114.203536,2.445384,1.324148,4.3018,367.309629,10.927932,69.3653,0.0937,4316.7,118.541,4.63688,0.0996187,0.651075,0.054108,"1,2,3,4,5,6,7,8",5/20/19 19:32,6/16/19 12:00,single transit (i.e. the first transit)
167600516,713.02,,2,4,2,2,1,4,4,,PC,,10.6925,0.006,,2,spoc,48:05.1,-65:37:27.32,-19.099,0.045,-124.999,0.038,2458325.894,.002086.0,1.871503,0.000041,1.038575,0.160414,0.260108,0.037677,239.539647,239.539647,1.144488,1.996881,221.718594,984.170354,7.710815,69.3653,0.0937,4316.7,118.541,4.63688,0.0996187,0.651075,0.054108,"1,2,3,4,5,6,7,8",5/20/19 19:32,6/17/19 14:58,low SNR; possible offset
219195044,714.01,,2,4,2,2,1,4,4,,PC,,11.5436,0.007,,2,spoc,09:34.2,-53:49:22.76,92.721,0.055,115.298,0.058,2458412.839,.003008.0,4.323236,0.000196,1.773307,0.272396,1.022697,0.100317,941.495566,941.495566,3.509204,0.523373,67.886835,732.092808,10.554605,53.8473,0.0679,3731,157,4.76101,0.00720021,0.473141,0.0141473,"4,5,6,7,8",5/20/19 19:32,6/17/19 14:58,possibly main sequence star making the planet a bit smaller.
219195044,714.02,,1,4,1,2,1,4,4,,PC,,11.5436,0.007,,2,spoc,09:34.2,-53:49:22.76,92.721,0.055,115.298,0.058,2458419.11,.004984.0,10.177426,0.000761,2.177891,0.551747,0.980948,0.124499,903.078481,903.078481,3.21451,1.516739,21.677715,550.329919,7.754748,53.8473,0.0679,3731,157,4.76101,0.00720021,0.473141,0.0141473,"4,5,6,7,8",5/20/19 19:32,6/16/19 12:00,possibly main sequence star making the planet a bit smaller; low SNR
271971130,715.01,,1,4,1,3,1,4,4,,PC,,13.5308,0.007,,1,spoc,35:24.6,-73:34:38.67,82.634,0.078,9.987,0.098,2458327.551,.003868.0,19.287523,0.000516,2.066931,0.484864,5.3794,0.563071,4942.356614,4942.356614,7.06999,2.518181,4.039459,361.576795,9.530437,42.4048,0.08555,3187,157,5.01492,0.0179206,0.229824,0.0068728,"1,2,3,4,5,6,7,8,9",5/20/19 19:32,6/16/19 12:00,likely M-dwarf; smaller stellar radius and smaller planet radius.
119081096,716.01,,1,4,1,2,1,4,4,,PC,,12.4268,0.007,,1,qlp,04:57.3,-18:30:09.63,94.649,0.045,-39.417,0.059,2458518.11,.00404.0,0.83707,0.00029,2.497,0.567,2.984988,0.01766,2745.5,2745.5,2.98849,0.323354,2645.93,1998,17,88.8248,0.3145,3817,157,4.73434,0.00828134,0.503498,0.0150012,8,4/24/19 14:49,9/5/19 12:00,potentially planet on a neighboring star; centroid shift in y; long transit duration; depth increase with larger aperture
275248683,717.01,,5,5,5,5,5,5,5,,PC,FP,11.4407,0.007,,1,qlp,51:52.9,06:59.9,-26.092,0.176,62.064,0.26,2458518.266,.00283.0,0.53079,0.00012,1.238,0.234,1.209173,0.003164,1113.07,1113.07,,,977.343,1557,16,34.7229,0.0951,3427,157,4.83806,0.00253599,0.387661,0.0115314,8,4/24/19 14:49,9/12/19 16:45,SG1 to check faint neighbor in the south; likely BEB judging from difference images
150247134,718.01,,1,4,1,3,1,4,4,,PC,,11.4845,0.006,,1,qlp,16:40.2,-62:38:54.25,-3.58,0.049,34.785,0.057,2458334.323,.01706.0,12.86339,0.00231,4.454,0.756,0.996139,0.005071,917.057,917.057,11.823,0.903272,52.5151,749,9,726.88,13.106,5031,122,,,3.55583,,8,4/24/19 14:49,6/16/19 12:00,SG1 to check which host; neighbor in the same pixel 150247131
184952758,719.01,,3,4,3,3,1,4,4,,PC,,9.0349,0.006,,1,qlp,32:34.6,-36:20:48.55,57.83,0.043,-24.55,0.045,2458519.892,.00924.0,4.10553,0.00372,4.267,0.61,0.279503,0.000769,257.399,257.399,1.64663,0.100327,967.862,1553,9,84.7306,0.2111,5653,122.264,4.46415,0.0779123,0.970418,0.0485628,"7,8",4/24/19 14:49,8/8/19 17:18,Potential Hot Jupiter on the target; or BEB on 184952876; potentially the period is 2.055d with deep primary eclipse and potential secondary eclipse
131419878,720.01,TIC 131419878.01,5,5,5,5,5,5,5,,PC,FP,8.8154,0.006,,1,qlp,52:08.9,-37:47:56.46,-12.175,0.112,8.992,0.11,2458494.089,.00651.0,3.16043,0.00071,1.922,0.489,0.220785,0.00157,203.33,203.33,2.38866,0.252569,616.95,1388,9,151.634,1.4935,6681,132.559,4.20216,0.0852412,1.55798,0.0683141,8,4/24/19 14:49,9/12/19 16:45,but neighboring star could be source of signal; needs SG1 to confirm host
38571020,721.01,,1,4,1,2,2,4,4,,PC,,10.1805,0.006,,1,spoc,12:47.8,-64:20:52.1,24.215,0.046,-54.199,0.048,2458325.965,.004911.0,12.289068,0.000685,4.547494,0.754611,0.368632,0.040777,339.46477,339.46477,2.493465,1.892712,181.432921,936.049408,8.061371,206.294,1.0775,6008.62,105.985,4.25807,0.0716247,1.29617,0.0551382,"1,2,3,4,5,6",5/8/19 16:01,7/31/19 10:32,more Sectors coming; needs SG1 to confirm transits are on target
38509907,722.01,,1,4,1,2,1,4,4,,PC,,11.941,0.033,,1,spoc,09:30.8,-62:51:05.28,102.8,2,176.18,2,2458339.146,.005672.0,15.298914,0.001086,3.035739,0.702055,1.429553,0.153851,1315.800435,1315.800435,2.376944,2.024073,9.628075,449.267095,8.741217,,,4082,170,,,,,"1,2,3,4,5",5/8/19 16:01,6/16/19 12:00,needs SG1 to check neighbors in aperture
177077336,723.01,,1,5,5,1,1,4,4,,PC,,10.0686,0.006,,1,spoc,52:58.4,-70:38:30.07,-56.35,0.054,143.357,0.048,2458355.351,.001849.0,1.418067,0.000042,1.395544,0.196197,0.260918,0.028495,240.285356,240.285356,1.522499,1.664982,667.99587,1296.621426,8.927436,80.9812,0.18575,4907.96,111.351,4.58373,0.0827129,0.756336,0.0451056,"2,3,4,5,6",5/8/19 16:01,6/13/19 4:18,needs SG1 to check if on target or neighbors; more Sectors coming
339961200,724.01,,2,4,2,2,1,4,4,,PC,,9.7333,0.006,,1,qlp,30:13.3,-58:32:22.78,-47.598,0.071,51.696,0.064,2458386.075,.00286.0,3.21263,0.00009,0.585,0.153,0.660033,0.00666,607.728,607.728,2.41077,0.248723,43.3916,715,12,95.3452,0.25305,5330,125.002,4.5101,0.0811922,0.88283,0.048588,"6,7,8",4/24/19 14:49,6/17/19 14:58,potentially V-shaped in short-cadence data
410245915,725.01,,3,4,3,3,1,4,4,,PC,,10.2658,0.006,,1,qlp,55:51.6,-20:16:29.21,-1.1,2.7,-5.3,2.9,2458518.762,.00272.0,0.98877,0.00025,1.65,0.283,0.809117,0.002058,744.947,744.947,2.50979,0.17951,3360.77,2121,30,272.834,,6547,,,,1.50132,,8,4/24/19 14:49,6/17/19 14:58,PC; V-shape in short cadence SPOC data
174143743,726.01,,3,4,3,3,1,4,4,,PC,,10.1007,0.006,,1,qlp,7:35:32,-36:23:13.06,6.948,0.045,39.068,0.052,2458492.313,.00572.0,0.46132,0.00009,1.32,0.28,0.218167,0.001115,200.919,200.919,1.99818,0.171974,9563.58,2755,10,206.755,1.309,6629,128.824,4.4128,0.0849774,1.21378,0.0498392,8,4/24/19 14:49,6/17/19 14:58,Could be EB; V-shape in SPOC data
149788158,727.01,,2,4,2,2,1,4,4,,PC,,11.0002,0.007,,1,qlp,42:56.9,-02:29:54.91,22.577,0.07,-120.15,0.049,2458517.945,.00457.0,4.72609,0.002,1.708,0.35,1.793097,0.011553,1650.14,1650.14,2.3057,0.410532,19.869,588,9,42.972,0.06285,3653,157,4.73985,0.00801711,0.497204,0.0147744,8,4/24/19 14:49,6/17/19 14:58,SG1 to check if signal is real and if it is on the target or neighbor 149788157; period might be double
96097215,728.01,,2,4,2,2,3,4,4,,PC,,10.299,0.022,,1,qlp,47:34.0,-07:19:51.12,-20.4,2.4,-13.3,2.5,2458518.941,.0023.0,1.60245,0.00025,0.312,0.195,2.043377,0.191546,1880.25,1880.25,4.49402,4.70011,41.9378,708,9,,,,,,,,,8,4/24/19 14:49,9/20/19 12:00,low SNR; need SG1 to confirm transit is real and not noise;
144138509,729.01,,3,5,5,3,4,4,4,,PC,,10.5568,0.007,,1,spoc,44:08.5,-09:56:55.91,-37.854,0.092,3.923,0.044,2458564.831,0,0,0,2.004126,0.933403,1.224324,,1127.008713,1127.008713,4.344475,5.279858,287.594206,1050.303428,7.433701,235.665,2.6845,6023.2,118.676,4.30537,0.0801558,1.23299,0.0548895,9,5/15/19 18:24,7/31/19 10:32,single transit on third event; reported transit depth is shallower than true transit depth
11561667,730.01,,3,4,3,3,1,4,4,,PC,,14.9181,0.008,,1,spoc,59:17.7,-27:23:34.14,-24.635,0.104,-8.286,0.098,2458543.867,.002566.0,3.087925,0.000563,2.215063,0.173541,61.773216,3.233214,55306.96443,55306.96443,23.483095,1.458862,147.573481,888.938733,17.464441,436.176,10.655,4107,122,4.5617,,0.69386,,9,5/15/19 18:24,6/17/19 14:58,GAIA DR2 Rstar = 0.6 Rsun which makes Rp ~1.5 RJup
34068865,731.01,,1,4,1,3,1,4,4,,PC,,8.031941,0.007,,1,spoc,44:29.1,-45:46:44.46,-462.549,0.056,-582.814,0.058,2458543.492,.000703.0,0.321941,0.000019,0.630316,0.116208,0.26301,0.021272,242.211365,242.211365,0.746412,0.566584,532.993788,1225.463234,12.487692,9.41263,0.002835,3536,157,4.77463,0.00641517,0.457751,0.0135803,9,5/15/19 18:24,6/13/19 4:18,GAIA R*=2.5 Rsun. 25 DR2 sources within 30
36724087,732.01,,1,4,4,1,1,4,4,,PC,,10.5848,0.007,,2,spoc,18:34.8,-11:43:04.08,-341.409,0.114,-247.87,0.105,2458543.911,.001189.0,0.768418,0.000067,0.816472,0.266768,1.361117,0.114696,1252.849899,1252.849899,1.134371,0.573323,83.330451,770.585234,11.443317,21.9814,0.04025,3331,157,4.85074,0.00163431,0.374139,0.0111845,9,5/15/19 18:24,6/21/19 12:00,
36724087,732.02,,1,4,1,1,1,4,4,,PC,,10.5848,0.007,,2,spoc,18:34.8,-11:43:04.08,-341.409,0.114,-247.87,0.105,2458546.848,.001409.0,12.254218,0.002019,1.361689,0.33205,3.715946,0.307817,3416.662447,3416.662447,1.785398,0.730371,2.075964,306.143276,11.924323,21.9814,0.04025,3331,157,4.85074,0.00163431,0.374139,0.0111845,9,5/15/19 18:24,6/13/19 4:18,
106402532,733.01,,1,4,1,1,2,4,4,,PC,,8.8411,0.006,,1,spoc,37:38.2,-40:53:17.73,27.543,0.04,19.347,0.042,2458545.773,.002818.0,4.886506,0.001131,2.511254,0.426355,0.505789,0.04426,465.740459,465.740459,2.158625,1.09742,307.391048,1067.929427,10.06841,75.2092,0.176,5667,125.396,4.49828,0.0764683,0.937681,0.0458292,9,5/15/19 18:24,7/31/19 10:32,possible centroid shift
146846569,734.01,,3,4,3,3,1,4,4,,PC,,15.173,0.008,,1,spoc,43:33.5,-44:37:18.54,-287.11,2,132.7,2,2458545.449,.000772.0,4.753384,0.000324,1.123199,0.054124,468.944097,26.947218,350734.4479,350734.4479,10.510109,2.39435,2.616123,324.36523,24.180248,,,2868,157,5.06159,0.0246662,0.20128,0.00623173,9,5/15/19 18:24,6/17/19 14:58,V-shaped; large candidate around late-type star
150271680,735.01,,1,4,1,1,1,4,4,,PC,,9.5215,0.006,,1,spoc,19:01.1,-63:51:52.95,31.763,0.215,-44.282,0.225,2458543.967,.00332.0,2.593694,0.00059,3.054429,0.651651,0.5721,0.051636,526.784827,526.784827,2.980736,2.776967,1460.150861,1576.591504,11.244808,121.755,1.467,5316.6,122.125,4.16991,0.0824631,1.30609,0.0746356,9,5/15/19 18:24,6/13/19 4:18,
181804752,736.01,,1,4,1,5,4,3,2,,PC,,13.5571,0.008,,2,spoc,02:45.7,-16:24:23.2,-221.078,0.219,-58.999,0.138,2458546.509,.001156.0,4.99007,0.000444,1.150579,0.162682,19.553316,1.18142,17848.07166,17848.07166,2.019085,0.426467,1.958181,301.705315,17.659561,26.4927,0.0639,2949,157,5.12123,0.0355726,0.17143,0.00518929,9,5/15/19 18:24,7/31/19 10:32,
181804752,736.02,,1,4,1,5,4,3,2,,PC,,13.5571,0.008,,2,spoc,02:45.7,-16:24:23.2,-221.078,0.219,-58.999,0.138,2458543.558,.001746.0,0.947973,0.000116,0.546439,0.477087,4.957426,0.772188,4555.549904,4555.549904,1.037152,1.150304,17.930822,524.831386,7.734158,26.4927,0.0639,2949,157,5.12123,0.0355726,0.17143,0.00518929,9,5/15/19 18:24,7/31/19 10:32,low SNR
219189765,737.01,,3,4,3,3,3,4,4,,PC,,14.7599,0.008,,1,spoc,24:03.5,-19:33:25.05,-38.857,0.118,39.679,0.077,2458544.429,.001127.0,1.732017,0.000144,1.640824,0.09912,39.492105,1.420152,35720.0027,35720.0027,6.320436,1.341006,34.180732,616.68742,23.359259,299.389,7.0265,3470,157,4.6384,0.013745,0.615219,0.020916,9,5/15/19 18:24,6/13/19 4:18,
260304800,738.01,,3,4,3,3,1,4,4,,PC,,12.7474,0.006,,1,spoc,18:08.5,-57:33:31.42,-5.197,0.025,25.629,0.029,2458544.256,.001854.0,3.440847,0.000425,2.560188,0.115262,9.856649,0.353994,9037.225713,9037.225713,9.763149,9.770229,353.29348,1105.741616,19.31981,389.884,2.253,5285,131.958,4.44877,0.0840807,0.942255,0.0537487,9,5/15/19 18:24,6/17/19 14:58,
