class,TIC_ID,TESSMagnitude,StarTemp,StarRadius,StarLuminosity,NFluxRegions,PPPeriod,TransitDepth,TransitDuration,TransitEdgeTime,PlanetRadius,StarGap,StarMass
toi,238004786,0.624182264465133,0.494201825808043,0.388851352322683,0.140684667783081,0.333333333333333,0.355869923073388,0,0,0,0,0.304613297150611,0.792452890792181
toi,253990973,0.531049621003233,0.716012830002467,0.543364317772111,0.489456736953024,0.333333333333333,0.0193564463362748,0.491381661700334,0.995082915832488,0.000741447122424286,0.680138752612702,0.609565807327001,1.08169261782478
not,350335082,0.607768082092538,0.39106834443622,0.345099177997119,0.0703664983867632,0.333333333333333,0.00971096877460623,0.300925951507466,0.997963224100631,0.000115913900388122,0.362617474212132,0.162822252374491,0.666935774513322
not,300510333,0.523761637525546,0.588689859363435,0.47419761995808,0.232101150308338,0.333333333333333,0.384778037955815,0.532635636856318,1,0.960934450156043,0.629381833600212,0.434518317503392,0.897843081597949
not,300939511,0.526032374217407,0.772514187021959,0.421710766541406,0.322382896335214,0.333333333333333,0.377818650415024,0.274523121839164,0.997973256450373,0.000216472226068879,0.408951688684634,0.687245590230665,0.974580601534389
not,251823163,0.4599096030536,0.163582531458179,0.222107536032708,0.0137729142116084,0.333333333333333,0.0166761569464014,0.0635963392047811,0.996174708665613,0.00278633181329972,0.118323583988323,0.147218453188602,0.446355272613878
not,167338863,0.706588380315957,0.141623488773748,0.178335810746703,0.00894187590117903,0.333333333333333,0.380919894767956,0.86023210778494,0,0,0.371854078981634,0.177408412483039,0.388833871919898
not,278521477,0.486435051524097,0.554650875894399,0.405688179431815,0.160127954526864,0.333333333333333,0.331422734683855,0.101167941484761,0.997437550593553,0,0.24030976579554,0.387720488466757,0.818442722694726
not,219238878,0.645840767292741,0.119664446089317,0.133566411449962,0.00533094242357964,0.666666666666667,0.134952093690746,0.536651672878974,0.996033848487607,0.00046153597950247,0.242552191087401,0.207598371777476,0.314695835154183
toi,271596225,0.745136838918264,0.174685418208734,0.193673539212614,0.0136089763789214,0.333333333333333,0.618207790913354,0.607160472532587,0.999271306859536,0.471791193075056,0.331044205977531,0.131953867028494,0.445061718596699
not,349965094,0.395443388371665,0.728596101653097,0.743681158336903,0.772922448935221,0.333333333333333,0.368143116815649,0.125339997238518,0,0,0.454116837925161,0.626865671641791,1.21247904657998
toi,439456714,0.746985867367351,0.189735998026153,0.222086259987522,0.017878592201342,0.333333333333333,0.0173716541915429,0,0,0,0,0.111261872455902,0.475607366807556
not,294667668,0.5827791654502,0.631877621514927,0.398127132995408,0.196594764954088,0.333333333333333,0.0266431270365884,0.484079995816376,0.997858024318575,0.243895127841541,0.517459325683471,0.493894165535957,0.861411037296074
not,179040880,0.580843632746186,0.214409079694054,0.292048221868899,0.0265864661156935,0.333333333333333,0.170400228603121,0.13063887698712,0.997750163247375,0.000218337350897044,0.209014687325604,0.0773405698778833,0.524191932844074
not,291471120,0.465414517576583,0.616827041697508,0.426082706312948,0.210670502908805,0.333333333333333,0.376292445445177,0.186751066051508,0.996666175960611,0.00199323371092314,0.340245014035115,0.473202170963365,0.876400290992099
not,139898417,0.233312788572788,0.70246730816679,0.46874635216455,0.31813720203908,0.333333333333333,0.483837284397736,0,0,0,0,0.590943012211669,0.971360217503952
toi,231728511,0.721586055514106,0.141870219590427,0.150493517994071,0.00812340587642665,0.666666666666667,0.323799706796036,0,0,0,0,0.177069199457259,0.373689012707039
not,326197647,0.330370562602048,0.577372316802369,0.383048167241216,0.15619572236334,0.333333333333333,0.382064557510354,0.158958247760525,0.990910033366941,0.541866718106068,0.287146782056395,0.418958616010855,0.813384928741042
not,274012205,0.583244125820439,0.186281766592647,0.189493658875992,0.0120725610589435,0.333333333333333,0.00400495901342789,0,0,0,0,0.116010854816825,0.432351469924718
not,9964140,0.477918707626431,0.160621761658031,0.19420429028576,0.0111034048489436,0.333333333333333,0.402579343810471,0,0,0,0,0.151289009497965,0.425547702901938
not,293936312,0.450989933067333,0.752657290895633,0.49735055734613,0.404962276603616,0.333333333333333,0.00185599376098741,0.137400363370629,0.998290500925042,0.440333587130101,0.333049150888637,0.659945725915875,1.0316891247183
not,399618009,0.526058325493885,0.11645694547249,0.16730159369079,0.00718945797648821,0.333333333333333,0.476164274529064,0.597322610191501,0.995888285348127,0.0437736322124164,0.296561582396983,0.212008141112619,0.355369406163879
not,300157969,0.516916988354365,0.406365655070318,0.31185104468257,0.0630892388081307,0.333333333333333,0.0413184488479617,0.893217831631203,0.998293142389007,0.60580239624444,0.575727410156511,0.183853459972863,0.649093919658702
toi,271596225,0.745136838918264,0.174685418208734,0.193673539212614,0.0136089763789214,0.333333333333333,0.618207790913354,0.607160472532587,0.999271306859536,0.471791193075056,0.331044205977531,0.131953867028494,0.445061718596699
toi,1528696,0.902379948313708,0.436713545521836,0.371464223179964,0.107230960935379,0.333333333333333,0.441614114570705,0,0,0,0,0.225576662143826,0.740619567863213
not,140894185,0.4618786561564,0.495928941524796,0.37048897527091,0.113821081103485,0.333333333333333,0.33813105963742,0.132111324197991,0,0,0.254657714829282,0.306987788331072,0.751701901994364
not,78012819,0.374866188730658,0.496545768566494,0.331740696761728,0.0951550552068542,0.333333333333333,0.432687632325422,0.182848142479178,0.996453430891613,0.00397976158003508,0.273750616953182,0.307835820895522,0.718916129251255
not,382159772,0.529557422605724,0.582408092770787,0.564956628494375,0.308678231704145,0.333333333333333,0.377033984281436,0.104707858873358,0.998106992749916,0.00132437832470176,0.324859977748742,0.425881953867028,0.964068069683645
not,167343765,0.597679523361555,0.459659511472983,0.311952824682513,0.076089687141282,0.333333333333333,0.053168518718749,0.218903539353702,0.99775794163841,0.000100193792487325,0.285087230998988,0.257123473541384,0.680024042079288
not,309703910,0.703517479266011,0.184307920059215,0.209325808130324,0.0138640901835136,0.333333333333333,0.356920158950175,0.506924891172317,0.998120796267478,0.282793811258689,0.319868108237692,0.118724559023066,0.447069858850752
not,201881092,0.552140439657876,0.108561559338761,0.114354142647258,0.00408671961387992,0.333333333333333,0.0564034535555784,0.643104808119426,0.996190396754652,0.117244242898891,0.241491277561565,0.222862957937585,0.283109911666542
not,19193730,0.299466917529006,0.62126819639773,0.389793248593337,0.183847304894629,0.333333333333333,0.399564313787907,0,0,0,0,0.479308005427408,0.847126413330015
not,148337392,0.485040170413382,0.293856402664693,0.306468205250583,0.0400483407273838,0.333333333333333,0.385667244124346,0.195367419566455,0.995474449904096,0.0505514864583538,0.265544431060684,0.0291723202170963,0.579946228530815
not,207241048,0.701776581135584,0.149272144090797,0.110776316886567,0.00484690106880675,0.333333333333333,0.373625625284471,0.595792913315799,0,0,0.228131277046817,0.166892808683853,0.302915859901801
not,140760006,0.722753862955634,0.176412533925487,0.193061709156462,0.0118544257666617,0.666666666666667,0.39106354745024,0.878230024533383,0,0,0.397248077213365,0.129579375848033,0.430453299331891
not,177236338,0.727327775434954,0.126079447322971,0.173776411766228,0.00797379319163325,0.333333333333333,0.0234578559154997,0.697455161500113,0.997677885143941,0.058611084219543,0.32888995625132,0.198778833107191,0.370833202202466
not,38708042,0.562018144267471,0.581704909943252,0.361566261942618,0.143880882986901,0.333333333333333,0.00543731205414855,0.285138143232963,0.990347294859354,0.451730505715748,0.366691762125145,0.424915196743555,0.796902466459909
not,38843695,0.668288621446567,0.40093757710338,0.295111397347395,0.0566428685810045,0.333333333333333,0.469967119085214,0,0,0,0,0.176390773405699,0.631958864983346
not,394134589,0.461141207383138,0.20059215396003,0.214561440330756,0.0154910159051151,0.333333333333333,0.348989815800121,0,0,0,0,0.096336499321574,0.45928080049068
not,7244844,0.267449530173765,0.724478164322724,0.520449442078842,0.405402411789815,0.333333333333333,0.00118434146758201,0,0,0,0,0.62120420624152,1.03196903691392
not,271946648,0.618959570073853,0.0809277078707131,0.0697210250453554,0.0018988004466177,0.333333333333333,0.426591267204388,0.604136490070198,0.996525701944244,0.0942433329822361,0.179952098109336,0.260854816824966,0.212278361544729
not,80677028,0.550770428520453,0.213175425610659,0.210724276830099,0.0159471104647318,0.333333333333333,0.428335104861696,0.0844880817724985,0.997078814260998,0.140258474770078,0.131220073533386,0.0790366350067843,0.462535162218959
not,294208238,0.639342135141272,0.349370836417469,0.312613532139766,0.051331188333907,0.333333333333333,0.353787827820497,0.404346013414361,0.997869104137186,0.393168740921848,0.388116244008127,0.105495251017639,0.616712302201053
toi,238086647,0.393594359922579,0.736244756970146,0.664712529002987,0.739626413898055,0.333333333333333,0.333520851303028,0.161100633511828,0.997578746753865,0.0786908589939748,0.465402970310535,0.637381275440977,1.19921233767159
not,234991587,0.31829240600772,0.373303725635332,0.311442199598055,0.0558066117272274,0.333333333333333,0.335087739887489,0.124381350448362,0,0,0.21461545533514,0.138398914518318,0.629631135457203
not,160116798,0.322131032320152,0.596479151245991,0.389035361362127,0.169998791202705,0.333333333333333,0.076033105628071,0.0241972093874123,0.995766697346849,0,0.113485366091662,0.445227272727273,0.830741759788481
not,349194688,0.53246612817768,0.375351591413768,0.378741780689976,0.0774644833895539,0.333333333333333,0.0196001454555113,0.169693687532577,0.997477457386689,0.214862204583951,0.293917926997001,0.141214382632293,0.68305806705655
not,118608254,0.506923584303803,0.110535405872193,0.166592008832434,0.00693210413428177,0.333333333333333,0.339021513312374,0.299188314655931,0.994004173332387,0.0174351025513703,0.209280276592102,0.220149253731343,0.350100635712428
not,270415707,0.360039359435992,0.19047619047619,0.179372011650072,0.0113636213590277,0.333333333333333,0.221213357844642,0.0892427603664298,0.989495373523231,0.0513356387370335,0.120253678585709,0.110244233378562,0.429695523769459
not,341337808,0.399357705907159,0.791265729089563,0.486292764132038,0.432222031469143,0.333333333333333,0.0167646950716819,0.0910765739942661,0.997106016946457,0.502259869015129,0.265950181110549,0.713025780189959,1.04861159913317
not,166788138,0.549050075150571,0.0900567480878362,0.193561408704203,0.00777319174010248,0.333333333333333,0.339474386458821,0.400049056496467,0.996247521281551,0.18102940578899,0.26860374071517,0.248303934871099,0.366958649017187
not,38515255,0.626323244774602,0.32173698494942,0.281501628767513,0.0390485539710923,0.333333333333333,0.00958755809993739,0.669658968766501,0.998150132817688,0.472692563072977,0.459763679842554,0.0675033921302578,0.576331584149753
not,142082642,0.465630778213903,0.671551936836911,0.540103907604461,0.372238404426503,0.333333333333333,0.327155352615385,0.236595259625209,0.997934050576009,0.000172275796410113,0.469471132329781,0.548439620081411,1.01020763982527
not,271795905,0.539126955807139,0.721944238835431,0.55373782737077,0.448575021720582,0.333333333333333,0.323996183934476,0.34121619491856,0.997885376065048,0.00151930567957305,0.57621585212654,0.617720488466757,1.05838277273028
not,257659158,0.383613931510256,0.476190476190476,0.359466833808211,0.101367760168462,0.333333333333333,0.0488620758366116,0.237567259943584,0.997112467154157,0.636668390139875,0.33311253208156,0.279850746268657,0.730323414826526
not,29832209,0.263902855721716,0.695447816432272,0.569102582164349,0.436863131765886,0.333333333333333,0.148999399052108,0.0419722799165184,0.997773709427339,0.000843173630155457,0.207002790448603,0.581292401628223,1.0514124911708
not,446764926,0.62053827272629,0.164075993091537,0.116027474849702,0.00553515799330603,0.333333333333333,0.408063670685065,0,0,0,0,0.146540027137042,0.319497604642791
not,166841803,0.337723424270931,0.711633358006415,0.410906560784799,0.261033418881419,0.333333333333333,0.0728669645342284,0.089251571999543,0.996640382825533,0.736792036133062,0.228145242143449,0.603544776119403,0.924555199178593
not,101101072,0.318497853613175,0.510671107821367,0.331871803202332,0.0997542889858857,0.333333333333333,0.0535973964752983,0,0,0,0,0.327255766621438,0.727412213816485
not,271642710,0.617413306517014,0.658771280532939,0.362577736631312,0.182196976863127,0.333333333333333,0.0597172048050476,0.40383411859254,0.997871266407608,0,0.437392737616111,0.530868385345997,0.845223371416008
not,141805493,0.518484877974935,0.694053787318036,0.477326923685126,0.320469918525932,0.333333333333333,0.425246996178022,0.14003437524962,0.997987281433977,0,0.324539409331725,0.579375848032564,0.973133553162101
toi,307610438,0.431061515338286,0.71773994571922,0.579562346000247,0.550779584796719,1,0.723768119310711,0.454984342882827,0.996957996344502,0.165306296294256,0.692547055263671,0.611940298507463,1.1140613677066
not,36892736,0.42842313556298,0.438687392055268,0.249150539520254,0.0497187906517849,0.333333333333333,0.459354859347743,0.222221083167609,0,0,0.241064287031764,0.228290366350068,0.61185248202108
not,382525982,0.410916836971919,0.583878608438194,0.36408776081125,0.146519189269699,0.333333333333333,0.319957213561936,0.210492560089101,0,0,0.316863319582625,0.427903663500678,0.80052000059161
not,439410069,0.22020739395119,0.624969158647915,0.413505688466946,0.205235012275997,0.333333333333333,0.407648643151144,0,0,0,0,0.484396200814111,0.870703543081095
not,350522060,0.555897968231312,0.660041944238835,0.515205184454686,0.331598897734028,0.333333333333333,0.336152825881631,0.349788181146959,0,0,0.547864363181833,0.532615332428765,0.98146316883459
not,259540794,0.390750532541819,0.548359240069085,0.416533212194049,0.164096327872345,0.333333333333333,0.382794671254242,0,0,0,0,0.379070556309362,0.823453674742898
toi,413248763,0.423615661595355,0.145817912657291,0.128374481396399,0.00668162284198274,0.333333333333333,0.351693747293233,0,0,0,0,0.171641791044776,0.344871639607484
not,307715447,0.486964890085531,0.303725635331853,0.347687380142549,0.0511447570883709,0.333333333333333,0.354874364041901,0.278774168878334,0.997543280650265,0.0367352626676389,0.351147264440404,0.0427408412483039,0.616156247766598
not,141029712,0.726570863204334,0.157167530224525,0.0860639028892294,0.00370788130361301,0.333333333333333,0.13240222408365,0.386923854301569,0.999032731499158,0.988012067995115,0.159868688039771,0.156037991858887,0.272531686012804
not,380024477,0.235356451595463,0.810912904021712,0.622465203603127,0.701341438652993,0.333333333333333,0.0041454399065265,0.0429787635025514,0.994798573313366,0.0568361286760212,0.226724584737984,0.740037313432836,1.18339249397767
not,207144018,0.456320757777273,0.304219096965211,0.333614713822817,0.0478899037114106,0.666666666666667,0.324416586284858,0.11088295404001,0.991720778161535,0.0905182296277325,0.214151219628167,0.0434192672998643,0.606196179953726
toi,452866790,0.689211838107287,0.106094251171971,0.125145697782404,0.00527506314660667,0.333333333333333,0.123841615322179,0,0,0,0,0.226255088195387,0.313365225816301
not,89148220,0.352385895481234,0.415011102886751,0.323736303545912,0.0691176595251107,0.333333333333333,0.346931060861492,0.041208096003783,0.994397951316187,0.0109392229343856,0.127423118260156,0.195739484396201,0.663974992334944
not,307210830,0.496223007969204,0.130767332839872,0.101932382428287,0.0039680620303487,0.666666666666667,0.518607593754114,0.141921808102015,0,0,0.106146207938882,0.192333785617368,0.279852492189021
not,149348488,0.583882094700533,0.595608191463114,0.451316670931459,0.217825025602181,0.333333333333333,0.00246310630715333,0.142019960376138,0.997769015058444,0,0.311543879254281,0.444029850746269,0.883733350582676
not,220478522,0.511478033325764,0.689321490254133,0.493522594297445,0.334893470627791,0.333333333333333,0.346026210811914,0,0,0,0,0.5728697421981,0.983888809453721
not,229047482,0.247791438241368,0.342215642733777,0.42901132518135,0.0843839094834723,0.333333333333333,0.0063270935702985,0,0,0,0,0.0956580732700136,0.697746429294552
not,358174909,0.516798045003839,0.531458179126573,0.41975337038432,0.157503245916486,0.333333333333333,0.398224550792501,0.160560437778941,0.998059175507667,0,0.311529923150061,0.355834464043419,0.815077180972779
toi,154089169,0.587320638833922,0.537379718726869,0.357526688498573,0.140913514105061,0.333333333333333,0.357639662711349,0.389487573338924,0,0,0.424636471853783,0.363975576662144,0.79277397479252
not,238949177,0.129194104735027,0.723254379471996,0.572938020580261,0.477996090833783,0.333333333333333,0.363861083433683,0,0,0,0,0.61952170963365,1.07530994868561
toi,30122649,0.566884008607173,0.556377991611152,0.40039389435006,0.180636863304957,0.333333333333333,0.0522574768610957,0.272972653712062,0.996713866111808,0.650622249755334,0.390424279346501,0.390094979647218,0.843412462000409
not,454012528,0.583190060661109,0.0634098198865038,0.0421162189592564,0.000981447790199852,0.333333333333333,0.343599513873523,0,0,0,0,0.28493894165536,0.170765359110038
not,257719099,0.433353878093879,0.545275104860597,0.369095106797121,0.132778741290159,0.333333333333333,0.29758256292293,0.144051080415516,0.997498927773493,0.0348479047226543,0.265091245387522,0.37483039348711,0.78111258464493
toi,425997655,0.424735891696673,0.472242783123612,0.318841088068451,0.0943796507998206,0.333333333333333,0.405140857909144,0.211145691391095,0.99748556625113,0.00395766192342345,0.284926722744717,0.274423337856174,0.717453689377946
not,167698166,0.577815983823704,0.598906982482112,0.464797058155482,0.231386914672849,0.333333333333333,0.00477539811751137,0,0,0,0,0.44856512890095,0.897152841684916
toi,307210830,0.496223007969204,0.130767332839872,0.101932382428287,0.0046127205230704,0.666666666666667,0.518607593754114,0.141921808102015,0,0,0.106146207938882,0.192333785617368,0.296997031383098
not,176521059,0.0590175279246549,0.699728596101653,0.450927951835634,0.295440539770628,0.333333333333333,0.02838796314568,0.0330404124990918,0.996643910003331,0.543632076438381,0.150158056579176,0.587177747625509,0.953576414677871
not,391925508,0.462916707215536,0.78672588206267,0.684349743681158,0.779234631605579,0.333333333333333,0.141667528443999,0.074197780424424,0.996483437520422,0.000731908965255723,0.324189302613419,0.706784260515604,1.21494560187274
not,52687259,0.0671489278878905,0.840646434739699,0.606030896267779,0.722532337617768,0.333333333333333,0.418010002759037,0.0396233081123425,0.995081039524646,0,0.212591974940282,0.780915875169606,1.1922265872118
not,349374765,0.549711832700771,0.11374290648902,0.0826723862809761,0.00280591906537272,0.333333333333333,0.388219753991494,0.193014102143889,0.997704216595287,0.00186760974548641,0.110589362185454,0.215739484396201,0.244907251390276
not,167485954,0.378769693234286,0.434986429805083,0.266238078945628,0.0543734886209471,0.333333333333333,0.0101913245917337,0.202363672824079,0.995245208576155,0.108931577585503,0.242030749891962,0.223202170963365,0.625580933536923
not,237915132,0.763551432186071,0.105600789538613,0.0686526225600833,0.00216352208027441,0.333333333333333,0.283915382075281,0,0,0,0,0.226933514246947,0.22244777384982
not,144155897,0.342729858024892,0.533024919812485,0.367777142052103,0.126922438479326,0.333333333333333,0.406629808645449,0,0,0,0,0.357988466757123,0.772382280771655
not,278992816,0.503681837350375,0.507031828275352,0.476290147753508,0.180461842295748,0.333333333333333,0.392264482422735,0.146982843003452,0.997761796409843,0.000827646881959209,0.331873758097107,0.32225237449118,0.843208576352573
not,141157180,0.594057157686444,0.731803602269923,0.435907638962764,0.305098823356549,0.333333333333333,0.0165981822958333,0.250164136953289,0.998109052844967,0,0.401461781340049,0.631275440976934,0.961264949185925
toi,366989877,0.390664028286891,0.788798420922773,0.594593584409834,0.699413104777548,0.333333333333333,0.305284248041803,0.119322064259507,0.991244888755081,0.00825515996339259,0.36275769252772,0.709633649932157,1.1825787218198
not,167756732,0.31780581957375,0.325931408832963,0.307963853724314,0.0458026609950727,0.666666666666667,0.402162317487006,0,0,0,0,0.073270013568521,0.599541140555011
not,350744678,0.373060412409035,0.829755736491488,0.620441104169242,0.732401385126185,0.333333333333333,0.0617914508890968,0.176276325224577,0,0,0.457839401063254,0.765943012211669,1.19627464404828
not,334415465,0.566440674300667,0.0705650135701949,0.0219206518520222,0.000585318965951546,0.333333333333333,0.366354640721055,0.127980568011962,0.996460910323618,0,0.0561537543915643,0.275101763907734,0.147993773207073
not,22870872,0.395529892626593,0.691093017517888,0.433379239755153,0.269468985450072,0.333333333333333,0.0261361226085385,0.0940488354271029,0,0,0.244945469441782,0.575305291723202,0.931923821470909
not,31870141,0.235529460105319,0.831897359980262,0.657064653301093,0.815694285363108,0.333333333333333,0.129553687613199,0,0,0,0,0.768887381275441,1.22890679291024
not,55780996,0.529092462235486,0.663212435233161,0.489876915203459,0.306696549865798,0.333333333333333,0.10651179807027,0.316497026322425,0.99848128534426,0.879087495239485,0.498916666663143,0.536974219810041,0.962519193821444
not,25132720,0.735805192417902,0.194917345176413,0.194642461810936,0.0130620422108752,0.333333333333333,0.466956167819559,0.249628157176165,0.998073828529553,0,0.21302134097723,0.104138398914518,0.440662476786498
not,31799716,0.560493506774364,0.883123612139156,0.321327510213939,0.27439742603504,0.333333333333333,0.477205854638102,0.313724199343814,0.997231972461416,0.00173013906363676,0.349481179108686,0.839314789687924,0.936149288468895
not,260351252,0.559185129918578,0.559092030594621,0.484039228427097,0.219315402066015,0.333333333333333,0.0700377534179314,0.303772906535958,0.998072714784133,0.000329626427854326,0.483766541097905,0.393826322930801,0.885238162318511
not,358106285,0.499908089229139,0.525536639526277,0.361856076179742,0.120618485979116,0.333333333333333,0.0308048637657394,0.256502800892185,0.997283856106624,0.000540847734650993,0.348020901674838,0.347693351424695,0.762641377247728
toi,270380593,0.638769044452374,0.50259067357513,0.408548944966922,0.157121158120344,0.333333333333333,0.340673650792544,0.660753252478721,0.993618770671647,0.212936121992949,0.61777011032954,0.316146540027137,0.814583756850664
not,128902569,0.362779381710838,0.264001973846533,0.281620659614904,0.0309847048263611,0.333333333333333,0.00577466725261253,0.173726807976297,0.993665605530155,0.0573357883180681,0.234252761624289,0.00915875169606513,0.544334626514446
toi,92226327,0.700230317578746,0.0658771280532939,0.0452202214433784,0.00129437030991454,0.333333333333333,0.0221951672912866,0.931095883201153,0.995588892857692,0.524204975019565,0.1865280004584,0.281546811397558,0.186290270893003
not,198076363,0.631708134643873,0.362718973599803,0.26835590798398,0.0423660282078776,0.333333333333333,0.0559492627081104,0.350874302282087,0.99756231788241,0.0153457629243529,0.320655143263564,0.123846675712347,0.588075105165838
not,140687446,0.504395497453531,0.652257586972613,0.429666857384369,0.237383130376204,0.333333333333333,0.116987656657048,0,0,0,0,0.5219131614654,0.902898858641594
not,117768715,0.278911343951731,0.625852454971626,0.438882835119275,0.227588512232607,0.333333333333333,0.445857305377343,0.0178948099416118,0.99767196095936,0,0.107993787809486,0.485610583446404,0.893455013863173
not,149935360,0.518333495528811,0.47219096965211,0.321528195072583,0.0833683780538534,0.333333333333333,0.346411253004697,0,0,0,0,0.27435210312076,0.69564836471746
not,152965017,0.312183043003428,0.780266469282013,0.510633709880998,0.456704998493288,0.333333333333333,0.382592437068423,0.235314746391834,0.996480343059596,0.1437147212607,0.445901907402395,0.697903663500678,1.06314151422876
not,55522986,0.564386198246126,0.673821860350358,0.489525572943771,0.315870326913415,0.333333333333333,0.333760065482631,0.200328762983204,0.998034464966065,0.000345986482197214,0.396685577423461,0.551560379918589,0.969627579428747
not,304217972,0.354191671802857,0.569753269183321,0.372830490297836,0.145841094816165,0.333333333333333,0.117229174939068,0.217432509592349,0,0,0.328402878264819,0.408483717774763,0.799594907259865
not,308841571,0.520012759377602,0.178879842092277,0.193718391415978,0.0120510910498607,0.333333333333333,0.315531875734213,0,0,0,0,0.126187245590231,0.432165749237279
not,232028066,0.349898898152053,0.696244756970146,0.510518704231345,0.362168970166646,0.333333333333333,0.443741551762755,0,0,0,0,0.582388059701493,1.0033134947193
not,231064564,0.458245477449422,0.346656797434,0.289902216446383,0.0450308141685442,0.333333333333333,0.372150528529668,0.0451565784996923,0.988850941470031,0.0131375211861692,0.122174365232899,0.101763907734057,0.597023056602012
not,262577790,0.461078491798315,0.613126079447323,0.429491473768649,0.211163239617257,0.333333333333333,0.132683582330109,0.103863247962493,0.997333722472865,0.00109961983933707,0.25545474538123,0.468113975576662,0.876911250663671
not,299942685,0.492793114261308,0.62819393042191,0.490330612491339,0.277099426678117,0.333333333333333,0.329640240921368,0.333699077555273,0.997829943594366,0.0015328944180304,0.512704459628643,0.488829715061058,0.938441813901853
not,238034112,0.88050518484878,0.0525536639526277,0.0223421475579988,0.000503085252829378,0.333333333333333,0.359579566656954,0,0,0,0,0.299864314789688,0.142662271158493
not,299832383,0.569230436522096,0.551196644460893,0.401177082824194,0.155443914211956,0.333333333333333,0.464267620730921,0.391073408436024,0.997968809110562,0.00691961170718861,0.468075312898383,0.382971506105834,0.812407104233462
not,177351052,0.553508288188925,0.676434739698988,0.487932169667835,0.31647184500122,0.333333333333333,0.0747138218204341,0.25507248398968,0.997974624850102,0.000334918373417363,0.446361834411103,0.555152645861601,0.970088242458723
not,77156672,0.59089975238157,0.285714285714286,0.177941341368395,0.0169685103635,0.333333333333333,0.048512042135919,0,0,0,0,0.0179782903663501,0.469583812257395
not,348957793,0.543062899406364,0.694330125832716,0.5236408488567,0.376446526206742,0.333333333333333,0.433115085908557,0.532418079244429,0,0,0.685522785182588,0.579755766621438,1.01304741891528
not,111267568,0.353121181648122,0.475080187515421,0.374170306116288,0.107909314102522,0.333333333333333,0.30774840295519,0,0,0,0,0.278324287652646,0.741783441265624
not,319470216,0.46661476411371,0.491216382926227,0.50131250197666,0.187111461942192,0.333333333333333,0.469569833190979,0,0,0,0,0.30050881953867,0.850853080849052
not,425864448,0.361966241714514,0.541085615593388,0.371259513123582,0.132290298583524,0.333333333333333,0.324853672388403,0,0,0,0,0.369070556309362,0.780395567090983
not,38459760,0.69994917875023,0.137922526523563,0.180797506677516,0.00895826467477894,0.333333333333333,0.0131828884865261,0.473759258535636,0.997785377140177,0.487589634987587,0.278601108089883,0.182496607869742,0.389129334184078
toi,62483237,0.490944085812221,0.371576609918579,0.324219327274452,0.0679049450272405,0.333333333333333,0.324659453985821,0.223969765861689,0.992844000622338,0.0050436380988051,0.297421649190425,0.136024423337856,0.661061445365
not,52121796,0.271082708880743,0.609990130767333,0.492555396783867,0.264419239313785,0.333333333333333,0.0239331359308,0,0,0,0,0.463802578018996,0.927533895249162
not,238186581,0.474119008228717,0.716506291635825,0.464150726404435,0.32540444228014,0.333333333333333,0.346602210083797,0.269065576256895,0.997670604619658,0.307170662047364,0.439201823059322,0.610244233378562,0.976853165856337
not,269076634,0.491711811074707,0.188749074759437,0.189359677294147,0.0121973733784118,0.333333333333333,0.00110342384326922,0.175267310337946,0.987295912656998,0.00686174719276812,0.175045825373541,0.112618724559023,0.433426415156635
toi,233087860,0.554016500686627,0.40340488527017,0.319421866599197,0.0744528007667999,0.333333333333333,0.338355075471218,0.314082290529075,0.997428982068332,0.0987937497973271,0.348014849873035,0.179782903663501,0.676357822645613
not,79054590,0.380229452536197,0.439637305699482,0.32933707868399,0.0775045607398419,0.333333333333333,0.110998765490073,0,0,0,0,0.229596336499322,0.683145908887977
not,220424856,0.59014284015095,0.500513200098692,0.347643102967433,0.10406224630836,0.333333333333333,0.373102170542535,0.273400437233551,0,0,0.347710278092035,0.313290366350068,0.735108868063539
not,365779699,0.551696024048183,0.104367135455218,0.0688740084356644,0.00215571415363795,0.333333333333333,0.128528631289746,0.45270318428844,0.998633507982027,0.971404031376443,0.154885553791541,0.228629579375848,0.222156452446192
not,260355230,0.602631891956185,0.460621761658031,0.421954003490422,0.125660359778739,0.333333333333333,0.48132086643997,0.482674775373586,0,0,0.542526408776119,0.258446404341927,0.770461539420284
not,257526400,0.589266984569804,0.100172711571675,0.129238748853537,0.00459988861430854,0.333333333333333,0.161967513052518,0.0797456609150701,0.990580442783137,0,0.091594084325276,0.234396200814111,0.296668263459071
toi,12862099,0.819195294168532,0.636812237848507,0.47555813679347,0.309285360263156,0.333333333333333,0.752486866103125,0.863779486364739,0.995638942042086,0.467079254068546,0.803466654849737,0.50067842605156,0.964541108703679
not,364540782,0.357922167796628,0.845299777942265,0.634586799076505,0.793512187645675,0.333333333333333,0.0241221700645496,0.0922179664385817,0.99791196523968,0,0.337849331382121,0.787313432835821,1.22046995496678
not,73305532,0.567186773499421,0.157167530224525,0.161902078439603,0.00839406861943007,0.333333333333333,0.0189886619541017,0.399007564014421,0.996714637144066,0.01305033650248,0.237062666025974,0.156037991858887,0.378784560752678
not,141544861,0.449551799829154,0.789291882556131,0.536256968623584,0.509446075805313,0.333333333333333,0.146291396183658,0.137839075441564,0.997775003351232,0.000336282367252483,0.356109705268174,0.710312075983718,1.09256201311671
not,279615427,0.591775607962717,0.333434492968172,0.156351905787372,0.0171530808749156,0,0.578192270658303,0.847895527049028,0,0,0.33760507164036,0.0835854816824966,0.470824211806205
