class,TIC_ID,TESSMagnitude,StarTemp,StarRadius,StarLuminosity
0,167120830,8.3746,5908.98,1.25703,1.73554
0,302608071,8.82612,3765,0.505898,0.0463319
1,92880568,10.964,5745.1,1.4276,2.293450699
1,281459670,11.6714,5750.4,1.15706,1.512132829
0,55272404,7.2221,6195.05,1.3616,2.46021
0,41232835,10.1681,5529.23,0.802884,0.542823
0,33864387,11.4002,3443,0.550504,0.0383675
1,318937509,14.114,3225,0.506605,0.028677665
0,33985272,7.1266,5222,0.827422,0.458666
0,150300935,12.1443,3214,0.313008,0.00941866
0,149930946,10.4198,4056,0.791205,0.152639
0,350335178,12.3717,3400,0.326666,0.0128475
1,388104525,11.6035,5650,1.13732,1.361586085
1,301051430,11.0264,6049,1.2461,2.14746498
0,121025936,6.2248,4968.17,0.746248,0.305666
0,142086813,8.97319,3350,0.331441,0.0124648
0,150185586,9.9915,4834.55,0.705315,0.244842
0,149305070,8.047,5945.55,1.07475,1.30041
0,207144299,8.6438,5327.96,0.808215,0.474234
0,170766454,6.9124,5457.25,0.911061,0.663262
0,300088321,6.6679,5544.42,1.66446,2.35866
0,300443029,10.4743,3556,0.41123,0.0243619
1,344926234,9.1299,5944.83,0.928008,1.111084682
0,219150008,7.8548,6706.75,1.54443,4.34788
0,350581003,8.812,5383,0.803696,0.488625
1,100990000,7.757,6161,1.11672,1.856006035
0,24924439,9.7524,3568,0.379342,0.0210114
0,7446418,7.683,6130.65,0.840401,0.898863
0,167797530,10.2057,5293.18,0.831145,0.488557
0,290183543,11.8203,3155,0.202748,0.00366949
0,201878287,11.1535,2993,0.185289,0.00248211
0,271725395,8.9039,5555,1.13486,1.10488
0,350341830,9.4884,5427,1.05209,0.865052
0,11654435,11.5488,3238,0.216847,0.00465703
0,382198673,8.3873,6608,1.47524,3.73851
0,147283842,10.351,25000,0.359,45.3569
0,263003176,7.4371,6295.7,1.13742,1.8311
0,106344480,9.53065,3621,0.55228,0.0472419
0,38843897,9.1148,5372.1,1.35426,1.37618
0,142875660,7.2099,5466.99,0.825605,0.548571
1,219379012,10.231,5651.08,1.14278,1.375742153
0,306509308,8.5831,5468,1.29869,1.35838
0,149971113,8.4837,5168.64,0.789805,0.401088
0,279740163,9.1225,5349,0.840532,0.521067
1,175476629,12.8509,5374,0.838407,0.605600744
0,197792776,7.2742,5434.33,0.923029,0.669437
0,279160488,9.246,5928,1.0903,1.32257
0,220411510,9.1797,5876.3,1.24859,1.67476
0,349154160,8.2909,5809.21,1.01513,1.05733
0,219376911,11.9077,3431,0.267528,0.00893544
0,178249461,8.0541,5116,0.814131,0.409077
0,372889339,9.3329,4401.3,0.729568,0.17995
1,20178111,10.2767,5870,0.935866,1.074151909
0,263052434,8.7733,5136,0.834373,0.43643
0,232022864,6.0583,5711.46,1.2344,1.46082
1,146846569,15.173,2868,0.20128,0.002831417
1,427352241,9.9955,6703,1.86761,7.273362267
1,149601557,10.0163,6113.07,2.01294,5.84500781
1,14091633,8.8695,6434,1.26396,2.827983342
1,31374837,8.1705,4891,0.726632,0.312108539
1,294981566,10.1207,7160,1.58753,6.841982067
1,350584963,9.4799,6742,1.31556,3.693705562
0,300292124,9.2446,6685,1.30219,3.05104
0,299943844,8.0656,6267,1.80228,4.51418
0,167719618,9.0803,5280,0.796254,0.443949
0,268181496,6.1386,6205,1.1149,1.66008
0,277099094,8.9679,7376,1.31335,4.5998
0,237917630,9.5447,5414.8,0.96855,0.726555
1,147950620,10.4782,5323,0.992671,0.817188966
0,423454257,7.9171,4468,0.718714,0.185464
0,294092966,8.6744,6449,1.49137,3.46603
0,55651278,12.5129,3269,0.342919,0.0120987
0,150359212,10.0399,4924.39,0.685054,0.248631
0,219380984,7.4316,6080.19,1.30964,2.11187
0,149154577,10.3965,5282,0.829533,0.482564
1,238374636,9.697,5935,2.99237,11.47623513
0,42071226,11.1031,2973,0.168946,0.00200895
1,321982642,12.8895,5467,1.20905,1.348872121
0,149390565,10.4702,4526,0.675114,0.172309
1,374997123,10.3014,6059,1.32661,2.450057651
1,175180796,11.143,4150.5,0.615197,0.116015509
0,341411581,8.5114,5283.96,0.891412,0.558072
1,167600516,10.6925,4316.7,0.651075,0.152039163
1,99869022,10.4221,5618,1.53552,2.426184672
0,294754396,10.7083,3812,0.671488,0.0857794
0,382066186,11.3532,3860,0.562532,0.0632905
1,445822015,10.7014,4848,0.798782,0.364076749
1,271971130,13.5308,3187,0.229824,0.005628659
0,62569281,5.4088,5776.65,0.983906,0.971194
0,220436792,10.4947,4905.03,0.739849,0.285461
0,231097055,10.5726,3845,0.668077,0.0878887
0,428657118,7.7679,4820.65,0.74084,0.267034
0,67772871,3.6546,5092,0.845248,0.43273
0,220475913,7.7326,6546,1.26026,2.62735
0,7491362,8.2633,4802,0.784643,0.294936
0,350619392,10.7231,4475,0.725894,0.190376
0,41364284,7.6984,7421,1.89402,9.80199
0,55368763,10.1833,5672,0.924078,0.796264
1,83092282,8.5615,6706,1.4072,4.136678885
0,382101865,8.5901,5769,1.22984,1.50935
0,307928622,9.8486,4342.9,0.603929,0.116892
0,349924664,8.5757,5683,0.961716,0.869158
0,279476396,5.722,7118.48,1.9884,9.14639
1,150430484,11.9587,4971,0.756197,0.360687352
0,219369255,11.9374,3177,0.258499,0.00613312
1,234345288,9.7806,4566.4,0.672062,0.20286188
0,142086812,8.20253,3461,0.424993,0.0233488
0,389920950,7.1851,6482,1.30703,2.71706
1,122220263,9.03609,6277,1.65447,4.389471849
0,278898692,9.0874,6781,1.37219,3.58672
0,273864083,9.48341,3588,0.320911,0.0153771
0,350820812,10.3673,5512,0.835055,0.579911
1,64071894,9.6438,5033,0.829519,0.456085597
0,260266449,9.6568,6045,0.958611,1.10552
0,358290020,12.6569,3473,0.244664,0.0078461
1,111991770,10.4445,6169,1.50321,3.38052657
0,265488188,3.7219,6109.28,1.08056,1.46538
